0,61,0.46286,0.62286,0.25429,0.58571,4.4,55.42,53.04,54.36,75.98,88.3,95.5,1,0.7,0.86,0.82,0.58,0.28,0.12,1,0.58,0.18,0.02,0,0,0
0,62.04,0.41429,0.58857,0.2,0.64857,3.22,74.74,45,59.02,70.84,87.5,93.96,1,0.44,0.9,0.72,0.58,0.34,0.14,1,0.34,0.06,0,0,0,0
0,72.02,0.47143,0.48286,0.19714,0.61714,23.5,66.82,66.46,77.24,83.38,93.78,92.96,0.96,0.46,0.66,0.46,0.38,0.24,0.22,0.96,0.34,0.08,0,0,0,0
0,60.269,0.44286,0.58857,0.18857,0.66571,3.1,63.24,45.4,57.66,74.26,85.1,93.12,1,0.6,0.88,0.7,0.46,0.3,0.18,1,0.24,0.08,0,0,0,0
0,65.186,0.45143,0.52,0.20571,0.66286,4.2,55.74,55.72,69.18,80.34,92.92,98.2,1,0.66,0.7,0.58,0.46,0.18,0.06,1,0.32,0.12,0,0,0,0
0.001,78.454,0.4,0.38,0.091429,0.63429,62,65.5,55,76.96,93.16,98.18,98.38,0.48,0.58,0.82,0.52,0.16,0.06,0.04,0.48,0.1,0.06,0,0,0,0
0.001,74.803,0.38571,0.49429,0.15143,0.74286,38.7,61.6,61.28,77.94,88.72,97.82,97.56,0.92,0.72,0.8,0.56,0.28,0.1,0.08,0.92,0.1,0.02,0.02,0,0,0
0.001,71.76,0.50571,0.40571,0.19143,0.54286,6.5,68.38,48.22,88.36,95.58,96.28,99,1,0.58,0.78,0.3,0.08,0.08,0.02,1,0.28,0.06,0,0,0,0
0.001,71.617,0.42286,0.45429,0.18,0.63714,5.66,84.52,64.7,59.34,89.72,97.38,100,1,0.3,0.7,0.76,0.32,0.1,0,1,0.18,0.08,0,0,0,0
0.001,68.743,0.48,0.48571,0.18857,0.58,10.8,64.3,51.18,73.72,85.78,96.58,98.84,1,0.6,0.8,0.48,0.34,0.1,0.08,1,0.26,0.06,0,0,0,0
0.002,73.169,0.39714,0.51714,0.16571,0.69714,48.18,38.66,59.78,86.1,85.18,94.28,100,0.84,0.94,0.86,0.46,0.34,0.18,0,0.84,0.26,0.04,0.02,0,0,0
0.002,97.137,0.57143,0.068571,0.02,0.55143,96.08,85.78,99.04,99.66,99.4,100,100,0.08,0.3,0.06,0.02,0.02,0,0,0.08,0.06,0,0,0,0,0
0.002,77.954,0.36,0.36571,0.08,0.77143,81.78,26.82,55.4,85.74,96.12,99.82,100,0.26,0.98,0.84,0.36,0.1,0.02,0,0.26,0.26,0.04,0,0,0,0
0.002,67.4,0.38286,0.46,0.18,0.64286,7.4,73.78,30.76,67.9,92.9,99.06,100,1,0.42,0.96,0.62,0.2,0.02,0,1,0.22,0.04,0,0,0,0
0.002,60.56,0.40857,0.61429,0.20571,0.64857,4.3,69.58,36.08,53.84,75.66,87.94,96.52,1,0.56,0.98,0.82,0.56,0.26,0.12,1,0.36,0.08,0,0,0,0
0.005,85.02,0.45429,0.24,0.071429,0.60571,77.32,31.58,86.26,99.98,100,100,100,0.26,1,0.4,0.02,0,0,0,0.26,0.24,0,0,0,0,0
0.005,67.6,0.43429,0.53143,0.18,0.62,3.7,92.6,71.8,55.42,65.46,89.66,94.56,1,0.18,0.58,0.78,0.68,0.3,0.2,1,0.14,0.12,0,0,0,0
0.005,62.394,0.43143,0.59714,0.16,0.63143,4.42,64.4,51.4,58.76,74.06,86.04,97.68,1,0.64,0.82,0.78,0.56,0.28,0.1,1,0.12,0,0,0,0,0
0.005,63.937,0.46,0.54286,0.21714,0.55143,2.88,73.56,48.54,48.86,82.5,95.08,96.14,1,0.46,0.8,0.84,0.42,0.16,0.12,1,0.42,0.08,0.02,0,0,0
0.005,59.443,0.47429,0.60286,0.23429,0.56571,3.72,52.62,55.06,46.44,76.26,88.2,93.8,1,0.66,0.66,0.86,0.56,0.32,0.16,1,0.54,0.08,0.02,0,0,0
